season;episode;speaker;Symptom;Test;Drug;Procedure;Intent;diagnosis_stage;Sarcasm;Emotion;Organ;correct_prediction;model_prediction;text;medical_entities
5;21;House;;;;tüm vücut radyoterapisi;tedavi;hipotez;0;nötr;;;;Hastayı tüm vücut radyoterapisi için hazırlayın.;"[{""text"":""tüm vücut radyoterapisi"",""type"":""Procedure""}]"
5;21;Chase;;;;;değerlendirme;değerlendirme;0;nötr;kemik;;;Displazi olmaması kanser olmadığı anlamına gelir.;[]
5;21;House;ventriküler taşikardi;;;defibrilatör;acil;teşhis;0;panik;kalp;;;Ventriküler taşikardi ve nabız yok! Kaşıkları getir!;"[{""text"":""ventriküler taşikardi"",""type"":""Disease""},{""text"":""defibrilatör"",""type"":""Procedure""}]"
5;21;House;"Uhthoff fenomeni; MS";;interferon;;hipotez;teşhis;0;nötr;sinir;MS;;Foreman, çocukta Uhthoff fenomeni var. Bu da Multipl Skleroz demek oluyor.;"[{""text"":""Uhthoff fenomeni"",""type"":""Disease""},{""text"":""MS"",""type"":""Disease""}]"
5;21;House;;;interferon;;tedavi;tedavi;0;nötr;;;;Çifte doz interferon başlayın.;"[{""text"":""interferon"",""type"":""Drug""}]"
5;21;House;sporotrikoz;;;;açıklama;teşhis;0;nötr;deri;sporotrikoz;;Sporotrikozun var. Hâlâ en ucuz evlilik kurtarıcısı gülün dikeninden bulaşan bir enfeksiyon.;"[{""text"":""sporotrikoz"",""type"":""Disease""}]"
5;21;House;kraniyal sinir lezyonu;;;;açıklama;teşhis;0;nötr;sinir;;;Sekizinci kraniyal sinirindeki lezyon dengeni bozdu. Diyafram sinirindeki ard arda hıçkırmana yol açtı.;"[{""text"":""kraniyal sinir lezyonu"",""type"":""Symptom""},{""text"":""hıçkırık"",""type"":""Symptom""}]"
5;21;House;;;"steroid; insülin benzeri büyüme faktörü";;değerlendirme;teşhis;0;nötr;;;;Verdiğimiz steroid ve insülin benzeri büyüme faktörüyle onu vücuduna yaydık.;"[{""text"":""steroid"",""type"":""Drug""},{""text"":""insülin benzeri büyüme faktörü"",""type"":""Drug""}]"
5;21;House;;;klorpromazin;;tedavi;hipotez;0;nötr;;;;Ne yapıyorsun? İntravenöz Klorpromazin verdiriyorum. Bu durum nörolojik olabilir.;"[{""text"":""klorpromazin"",""type"":""Drug""}]"
5;21;Chase;boyun kası spazmı;;;;açıklama;değerlendirme;0;nötr;kas;;;Boyun kası spazmı. Klorpromazin'in yan etkisidir. Sadece spazm değil, şişlik de var.;"[{""text"":""boyun kası spazmı"",""type"":""Symptom""},{""text"":""klorpromazin"",""type"":""Drug""}]"
5;21;House;organofosfat zehirlenmesi;;;;hipotez;hipotez;0;nötr;;;;Organofosfat zehirlenmesi hıçkırıklara neden olabilir. Sindirim sistemi doğal, aşırı tükürük salgılaması yok.;"[{""text"":""organofosfat zehirlenmesi"",""type"":""Disease""}]"
5;21;House;psödömonas foliküliti;;;;açıklama;teşhis;0;nötr;deri;;;Psödömonas foliküliti. Kalabalık ve kirli kaplıcalardan bulaşan bir deri enfeksiyonu.;"[{""text"":""psödömonas foliküliti"",""type"":""Disease""}]"
5;21;Chase;kanama;;TDP;;acil;teşhis;0;panik;;;;İki ünite TDP getirin hemen! Kanaması var.;"[{""text"":""kanama"",""type"":""Symptom""},{""text"":""TDP"",""type"":""Drug""}]"
5;21;House;;;;;değerlendirme;değerlendirme;0;nötr;;;;Mutlaka kanser olmalı. Mutlaka olmalı ama değil. Biyopsi sonucu negatifti.;[]
5;21;House;;;;tüm vücut radyoterapisi;tedavi;tedavi;0;nötr;;;;Steroidler zaten bağışıklık sistemini zayıflattı. Kanser onu öldürmeden önce radyasyon öldürür.;"[{""text"":""steroid"",""type"":""Drug""}]"
5;21;House;;;;;açıklama;hipotez;0;nötr;;;;Adam bir tırnak enfeksiyonundan bile ölebilir.;"[{""text"":""enfeksiyon"",""type"":""Disease""}]"
5;21;Taub;;;;defibrilatör;tedavi;tedavi;0;nötr;kalp;;;Tamam. Açın ve içine defibrilatör koyun ki siz testleri yapana kadar yaşayabilsin.;"[{""text"":""defibrilatör"",""type"":""Procedure""}]"
5;21;House;;;;;değerlendirme;değerlendirme;0;nötr;;;;Denge organları, sinirler, akciğerler, kemikler, kalp. Enfeksiyon belirtisi yok.;[]
5;21;House;;;;;değerlendirme;değerlendirme;0;nötr;;;;Metabolik ya da otoimmün bir hastalık değil. Kesinlikle kanser değil.;[]
5;21;House;;;;;açıklama;teşhis;0;nötr;;;;Hasta interferona cevap veriyor.;"[{""text"":""interferon"",""type"":""Drug""}]"
5;21;House;ateş;;;;açıklama;hipotez;0;nötr;;;;Bu semptomların ortak noktası ne? Ateş.;"[{""text"":""ateş"",""type"":""Symptom""}]"
5;21;House;EKO anormal;EKO;;;test;değerlendirme;0;nötr;kalp;;;Ekoda bir şey çıkmadı. Troponin takibi yaptık. Miyokardiyal iskemi belirtisi yok.;"[{""text"":""EKO"",""type"":""Test""},{""text"":""miyokardiyal iskemi"",""type"":""Disease""}]"
5;21;House;"denge kaybı; hıçkırık; hava kaçağı";;;;açıklama;değerlendirme;0;nötr;;;;Denge kaybı, patolojik hıçkırık, akciğerlerden hava sızıntısı, kırık uyluk kemiği ve şimdi de taşikardi.;"[{""text"":""denge kaybı"",""type"":""Symptom""},{""text"":""hıçkırık"",""type"":""Symptom""},{""text"":""hava kaçağı"",""type"":""Symptom""},{""text"":""taşikardi"",""type"":""Symptom""}]"
5;21;House;;;;;hipotez;hipotez;0;nötr;;;;Bence onu iyi bir fikre dönüştürürüm. Haydi bana bir şeyler verin.;[]
5;21;House;;;;;açıklama;hipotez;0;nötr;;;;Sarkoidozun çam ormanları ile ilişkisi bulunmuş. Hayır, ACE düzeyi normal.;"[{""text"":""sarkoidoz"",""type"":""Disease""}]"
5;21;House;sistemik skleroz;;;;hipotez;hipotez;0;nötr;;;;Adam sanayi atık bölgelerinde yaşamış. Akciğerlerinde çözücü gaz emilimi olmuşsa bağışıklık sisteminde fırtınalar kopmuştur.;"[{""text"":""sistemik skleroz"",""type"":""Disease""}]"
5;21;House;;;;;değerlendirme;değerlendirme;0;nötr;;;;Enfeksiyon azmış işte. Tekrarlayın.;"[{""text"":""enfeksiyon"",""type"":""Disease""}]"
5;21;House;;;;;açıklama;hipotez;0;nötr;kemik;;;Periferik nabızlara bakıyorlar sanırım. Tümör veya anevrizma değil!;"[{""text"":""anevrizma"",""type"":""Disease""}]"
5;21;House;kemik zarı enfeksiyonu;;;;hipotez;hipotez;0;nötr;kemik;;;Ama kemik zarı öyle olmayabilir. Eğer osteomyelit varsa, enfeksiyon kemik zarına basıyordur.;"[{""text"":""osteomyelit"",""type"":""Disease""}]"
5;21;House;;;;kemoterapi;tedavi;tedavi;0;nötr;;;;"Daha kanser olduğunu bile bilmediğimiz birine kemoterapi mi vereceksin? Hayır; kanser semptomları açıkladığı için ona kemoterapi vereceğim.";"[{""text"":""kemoterapi"",""type"":""Procedure""}]"
5;21;House;;;;;açıklama;hipotez;0;nötr;;;;Taub benim çok daha önceden bulmuş olmam gereken bir fikir buldu.;[]
5;21;House;sarkoidoz;;"steroid; metotreksat";;açıklama;teşhis;0;nötr;;sarkoidoz;;Tütün toksin salıyordu. Bu toksinler de bağışıklık sistemini bastırıyordu. Sarkoidozu var.;"[{""text"":""sarkoidoz"",""type"":""Disease""},{""text"":""steroid"",""type"":""Drug""},{""text"":""metotreksat"",""type"":""Drug""}]"
5;21;Foreman;;;"steroid; metotreksat";;tedavi;tedavi;0;nötr;;;;Genellikle steroid ve metotreksata cevap verir.;"[{""text"":""steroid"",""type"":""Drug""},{""text"":""metotreksat"",""type"":""Drug""}]"
5;22;House;"halüsinasyon; uykusuzluk";;;;açıklama;hipotez;0;nötr;beyin;;;Dört gecedir REM uykumu alamamanın sonucunda. Ben bir halüsinasyonum, fantezi değil.;"[{""text"":""halüsinasyon"",""type"":""Symptom""},{""text"":""uykusuzluk"",""type"":""Symptom""}]"
5;22;House;patlayan kafa sendromu;;;;hipotez;hipotez;1;nötr;beyin;;;14 yaşındaki sağır bir çocuk hayali patlamalar duymaya başlamış. Patlayan kafa sendromu.;"[{""text"":""patlayan kafa sendromu"",""type"":""Disease""}]"
5;22;House;menenjit;;;;açıklama;hipotez;0;nötr;beyin;;;Hasta dört yaşında sağır olmuş. Menenjit komplikasyonu.;"[{""text"":""menenjit"",""type"":""Disease""}]"
5;22;House;temporal lob epilepsisi;;;;değerlendirme;hipotez;0;nötr;beyin;;;Öyleyse temporal lob epilepsisi kaldı. Güreş müsabakasındakiler nöbet geçirdiğini farkederdi.;"[{""text"":""temporal lob epilepsisi"",""type"":""Disease""}]"
5;22;House;görme kaybı;;;;açıklama;hipotez;0;nötr;göz;;;Pekala, patlayan kafa sendromu artı görme kaybı. Subklavyan çalma sendromu.;"[{""text"":""görme kaybı"",""type"":""Symptom""},{""text"":""subklavyan çalma sendromu"",""type"":""Disease""}]"
5;22;House;C reaktif protein yüksekliği;;;;açıklama;hipotez;0;nötr;;;;C reaktif protein. Dosyasına baktığımda biraz yükseldiğini fark ettim.;"[{""text"":""C reaktif protein"",""type"":""Test""}]"
5;22;House;optik nörit;;;;açıklama;hipotez;0;nötr;göz;;;Nöbet odasının oluşturacağı stres inflamasyonu artırıp optik nörite yol açar diye düşündüm.;"[{""text"":""optik nörit"",""type"":""Disease""}]"
5;22;House;nöropati;;;;açıklama;hipotez;0;nötr;sinir;;;Titreşimi karnıyla hissettiğini ama elleriyle hissedemediğini söylüyor. Yeni bir belirti. Nöropati.;"[{""text"":""nöropati"",""type"":""Disease""}]"
5;22;House;kafaiçi basınç artışı;;;;açıklama;hipotez;0;nötr;beyin;;;Tümöre bağlı kafa içi basınç artışına bağlı olabilir. Güreş için kilo vermesi rabdomiyolize sebep olmuş olabilir.;"[{""text"":""kafaiçi basınç artışı"",""type"":""Symptom""},{""text"":""rabdomiyoliz"",""type"":""Disease""}]"
5;22;House;NF2 kanseri;beyin MR;;;hipotez;hipotez;0;nötr;beyin;;;Ya menenjite bağlı değil de NF2 kanserine bağlı gelişmişse? Beyin MR'ı çekin.;"[{""text"":""NF2"",""type"":""Disease""},{""text"":""beyin MR"",""type"":""Test""}]"
5;22;House;NF2;;;;açıklama;hipotez;0;nötr;beyin;;;NF2 konusunda haklıysan, sağırlığı düzelebilir. NF2 oldukça yavaş ilerleyen bir kanserdir, bu da onu tedavi edilebilir kılıyor.;"[{""text"":""NF2"",""type"":""Disease""}]"
5;22;Chase;kafaiçi basınç artışı;MR;;;test;hipotez;0;nötr;beyin;;;Görüntülemeler kafaiçi basınçta hafif artış gösteriyor. Ama sinirler etrafında kitle yok.;"[{""text"":""kafaiçi basınç artışı"",""type"":""Symptom""},{""text"":""MR"",""type"":""Test""}]"
5;22;Taub;ventrikül anormalliği;MR;;;test;hipotez;0;nötr;beyin;;;Dördüncü ventrikül duvarında hafif bir kayma var. Tümör olduğunu gösterebilir.;"[{""text"":""ventrikül anormalliği"",""type"":""Symptom""}]"
5;22;House;;;;beyin biyopsisi;test;hipotez;0;nötr;beyin;;;Kanıtlamak için beyin biyopsisi yapman lazım.;"[{""text"":""beyin biyopsisi"",""type"":""Procedure""}]"
5;22;Taub;;;;;açıklama;hipotez;0;nötr;beyin;;;Biyopside kafa içi basınç artışı ile uyumlu sinirlerde iltihaplanma mevcut. Bir şey var ama kanser değil.;"[{""text"":""sinir iltihabı"",""type"":""Disease""}]"
5;22;House;;;;;açıklama;teşhis;0;nötr;beyin;;;Nörofibromatoz-2 için bir delildir, değil mi? Kanıtlamak için beyin biyopsisi yapman lazım.;"[{""text"":""nörofibromatoz"",""type"":""Disease""}]"
5;22;House;;;;koklear implant;tedavi;tedavi;1;nötr;kulak;;;Neden kesiyi kapatıyorsun? Daha koklear implant takılacak.;"[{""text"":""koklear implant"",""type"":""Procedure""}]"
5;22;House;;;;;açıklama;teşhis;0;nötr;kulak;;;İşime gelen konularda yalan söylerim ama implant tanı koymama hiçbir şekilde yardım etmez.;[]
5;22;House;Epstein-Barr;;ribavirin;;hipotez;hipotez;0;nötr;;;;Soğuk algınlığı Epstein-Barr nedeniyle olabilir. Öpüşmüşlerdir, virüs beyne gitmiştir, menenjite ve kafa içi basıncın artmasına neden olmuştur.;"[{""text"":""Epstein-Barr"",""type"":""Disease""},{""text"":""menenjit"",""type"":""Disease""}]"
5;22;House;;;ribavirin;;tedavi;hipotez;0;nötr;;;;O zaman Epstein-Barr için ribavirin başlayın.;"[{""text"":""ribavirin"",""type"":""Drug""}]"
5;22;House;prostat kanseri;;;;hipotez;hipotez;1;nötr;prostat;;;Acile gelen muhtemel bir prostat kanseri. Prostatının büyümesine şaşmamalı.;"[{""text"":""prostat kanseri"",""type"":""Disease""}]"
5;22;House;;iyot boyası anjiyografi;;;test;test;0;nötr;damar;;;Boynundaki ve kolundaki kan akımını görmek için iyot boyası kullanacağız.;"[{""text"":""anjiyografi"",""type"":""Test""}]"
5;22;House;;;;;değerlendirme;değerlendirme;0;nötr;kalp;;;EKG sinüs ritminde ve atımlar arası normal. Kalbi iyi durumda. Kalbi iyi değil.;"[{""text"":""EKG"",""type"":""Test""}]"
5;22;House;aritmi;;;;açıklama;hipotez;0;nötr;kalp;;;Ritim bozukluğu gizleniyor. Veya kalp hakkında yanıldık.;"[{""text"":""aritmi"",""type"":""Disease""}]"
5;22;House;Hashimoto;;;;hipotez;hipotez;0;nötr;tiroit;;;Hashimoto idrarı ve kafa içi basıncı açıklar.;"[{""text"":""Hashimoto"",""type"":""Disease""}]"
5;22;House;;;;koşu bandı testi;test;hipotez;0;nötr;kalp;;;Ona efor sarf ettirmeliyiz. Hastaya koşu bandı testi yapın.;"[{""text"":""koşu bandı testi"",""type"":""Test""}]"
5;22;House;trombositemi;;;;hipotez;hipotez;0;nötr;kan;;;Kan. Trombositemi olabilir. Fazla trombosit tüm vücutta pıhtılaşmaya neden olabilir.;"[{""text"":""trombositemi"",""type"":""Disease""}]"
5;22;House;pulmoner emboli;VQ tarama;;;hipotez;hipotez;0;nötr;akciğer;;;Demek pıhtılaşma kanda başlamadı, akciğerlerde başladı. Pulmoner emboli.;"[{""text"":""pulmoner emboli"",""type"":""Disease""},{""text"":""VQ tarama"",""type"":""Test""}]"
5;22;House;anafilaksi;;adrenalin;;acil;teşhis;0;panik;;;;Chase sanırım striptizcinin vücut kremi yüzünden anafilaktik şoka girdi. Asistanların birinde adrenalin kalemi vardı, yani kurtuldu.;"[{""text"":""anafilaksi"",""type"":""Disease""},{""text"":""adrenalin"",""type"":""Drug""}]"
5;22;House;eozinofilik pnömoni;;;;hipotez;hipotez;0;nötr;akciğer;;;Hastanın önceki semptomlarıyla beraber akciğer yetmezliğine ne sebep olur? Eozinofilik pnömoni.;"[{""text"":""eozinofilik pnömoni"",""type"":""Disease""}]"
5;22;House;;;;;değerlendirme;değerlendirme;0;nötr;;;;Eozinofilik pnömoni değil. House onu eledi çünkü gırtlağı etkilerdi.;"[{""text"":""eozinofilik pnömoni"",""type"":""Disease""}]"
5;22;House;MS;Uhthoff fenomeni;interferon;;açıklama;teşhis;0;nötr;sinir;MS;;Foreman, çocukta Uhthoff fenomeni var. Bu da Multipl Skleroz demek oluyor. Çifte doz interferon başlayın.;"[{""text"":""MS"",""type"":""Disease""},{""text"":""Uhthoff fenomeni"",""type"":""Disease""},{""text"":""interferon"",""type"":""Drug""}]"
5;22;House;sarkoidoz;;;;açıklama;teşhis;0;nötr;;sarkoidoz;;Taub haklıydı. Sarkoidozu var. Tütün toksin salıyordu. Bu toksinler de bağışıklık sistemini bastırıyordu.;"[{""text"":""sarkoidoz"",""type"":""Disease""}]"
5;22;House;;;"steroid; metotreksat";;tedavi;tedavi;0;nötr;;;;Genellikle steroid ve metotreksata cevap verir. İlaçları vermeye başlayayım.;"[{""text"":""steroid"",""type"":""Drug""},{""text"":""metotreksat"",""type"":""Drug""}]"
5;22;House;Arnold-Chiari;;;;değerlendirme;hipotez;0;nötr;beyin;;;Arnold-Chiari? Kas güçsüzlüğü olmadan olmaz.;"[{""text"":""Arnold-Chiari"",""type"":""Disease""}]"
5;22;House;psödotümör serebri;;;;değerlendirme;hipotez;0;nötr;beyin;;;Psödotümör serebri? Ameliyattan önce gözlerini kontrol ettik. Papilödem yoktu.;"[{""text"":""psödotümör serebri"",""type"":""Disease""},{""text"":""papilödem"",""type"":""Symptom""}]"
5;22;House;glomerülonefrit;;;;hipotez;hipotez;0;nötr;böbrek;;;Glomerülonefrit? Güreşçiymiş. Steroidler böbreklere hasar vermiş olabilir.;"[{""text"":""glomerülonefrit"",""type"":""Disease""}]"
5;22;House;feokromositoma;metanefrin testi;;;değerlendirme;hipotez;0;nötr;böbrek üstü bezi;;;Feokromositoma? Tansiyonu ve metanefrin düzeyi normal.;"[{""text"":""feokromositoma"",""type"":""Disease""},{""text"":""metanefrin testi"",""type"":""Test""}]"
5;22;House;;;;;açıklama;hipotez;0;nötr;kalp;;;Gece, sırt üstü pozisyon ve kan basıncında değişiklikler. Sorun kalbinde.;[]
5;22;House;;EKG;;;test;test;0;nötr;kalp;;;EKG cihazına bağlayın, dört saat izleyin.;"[{""text"":""EKG"",""type"":""Test""}]"
5;22;House;;;astım ilacı;;test;hipotez;0;nötr;kalp;;;Ya da astım ilaçları. Kalbi daha hızlı atması için zorlarız. Aritmiyi ortaya çıkarır.;"[{""text"":""astım ilacı"",""type"":""Drug""}]"
5;22;House;;;;;açıklama;teşhis;0;nötr;kalp;;;Şuna baksana. Aritmi.;"[{""text"":""aritmi"",""type"":""Disease""}]"
5;22;House;;;;;açıklama;teşhis;0;nötr;kalp;;;Kalp hakkında haklıydın. Seni dinlemeliydim.;[]
5;22;House;;;;;açıklama;teşhis;0;nötr;;;;Her tarafında sorun var. Ne her yere gider? Kan.;[]
5;22;House;akciğer yetmezliği;;;;açıklama;hipotez;0;nötr;akciğer;;;Hastanın akciğer yetmezliği MS'i eliyor. Solunum cihazına bağladık. Lenf düğümleri büyümüş.;"[{""text"":""akciğer yetmezliği"",""type"":""Disease""}]"
5;22;House;boğuk ses;;;;açıklama;teşhis;0;nötr;gırtlak;;;Boğuk ses, ki neredeyse hiç konuşmayan sağır bir çocukta fark edemezdik.;"[{""text"":""boğuk ses"",""type"":""Symptom""}]"
5;22;House;;;;;açıklama;teşhis;0;nötr;;;;Seth'in konuşmasını duymalıyız. Ama bunun için boruyu çıkarmanız gerek.;[]
5;22;House;;;;;açıklama;teşhis;0;nötr;;;;Özür dilerim. Yanılmışız. Tekrar entübe etmeden önce boğazındakileri emdirmem gerek.;[]
5;22;House;"tütün çiğneme; sarkoidoz";;;;açıklama;teşhis;0;nötr;;sarkoidoz;;Eskiden güreş için kilo vermek için tütün çiğnediğini söylüyor. Tütün çiğnememek açıklayabilir. Taub haklıydı. Sarkoidozu var.;"[{""text"":""sarkoidoz"",""type"":""Disease""}]"
5;22;House;;;;;açıklama;teşhis;0;nötr;;;;Kutner intihar ettiğinden beri doğru dürüst uyumadım.;[]
5;22;House;;;;;açıklama;değerlendirme;0;nötr;;;;Güreş biraz bekleyebilir. Doktorlarına implantını tamir etmelerini söyleyeceğim.;"[{""text"":""koklear implant"",""type"":""Procedure""}]"
5;23;Taub;nefes alamama;;;;açıklama;hipotez;0;nötr;akciğer;gonore kalp absesi;;Akciğerlerinde tümör veya delik yok, yara veya travma izi yok, cinsel yolla bulaşan hastalık da yok.;"[{""text"":""nefes alamama"",""type"":""Symptom""}]"
5;23;Taub;akciğer sönmesi;;;;açıklama;hipotez;0;nötr;akciğer;;;Göğüs tüpü takılmasına rağmen akciğerleri sönmeye devam ediyor.;"[{""text"":""akciğer sönmesi"",""type"":""Symptom""}]"
5;23;Foreman;;;;;açıklama;hipotez;0;nötr;;;;Beyaz küre sayısı ve ateşi normal, yani pnömoni değil.;"[{""text"":""pnömoni"",""type"":""Disease""}]"
5;23;House;dehidratasyon;;;;hipotez;hipotez;0;nötr;;;;Kız dansçı. Dehidratasyona ne dersin?;"[{""text"":""dehidratasyon"",""type"":""Disease""}]"
5;23;House;;;;;açıklama;hipotez;0;nötr;;;;Dehidratasyon enfeksiyonu gizleyebilir. Intravenöz sıvı verin ve pnömoni için antibiyotik başlayın.;"[{""text"":""dehidratasyon"",""type"":""Disease""},{""text"":""antibiyotik"",""type"":""Drug""}]"
5;23;House;;;;;açıklama;hipotez;0;nötr;;;;BUN ve kreatin hafif artmış ama normal sınırlar içinde.;"[{""text"":""BUN"",""type"":""Test""},{""text"":""kreatin"",""type"":""Test""}]"
5;23;House;;;;;açıklama;hipotez;0;nötr;;;;Hasta antibiyotiklere cevap vermiyor. Hâlâ nefes alamıyor.;"[{""text"":""antibiyotik"",""type"":""Drug""}]"
5;23;House;;;;transtrakeal aspirasyon;test;hipotez;0;nötr;akciğer;;;Öyleyse pnömoni olduğunu göstermek için test yap. Akciğerleri sönmeye devam ettiği için bronkoskopi yapamayız. Transtrakeal aspirasyon.;"[{""text"":""transtrakeal aspirasyon"",""type"":""Procedure""},{""text"":""bronkoskopi"",""type"":""Procedure""}]"
5;23;House;toksik epidermal nekroz;;;;açıklama;teşhis;0;üzgün;deri;;;Toksik epidermal nekroz. Bu milyonda bir görülen bir reaksiyon.;"[{""text"":""toksik epidermal nekroz"",""type"":""Disease""}]"
5;23;Taub;deri dökülmesi;;;;açıklama;teşhis;0;üzgün;deri;;;Derisi bizim yapay deriyi yerleştirmemizden daha hızlı şekilde dökülüyor. Otoimmün olabilir. ANA negatifti.;"[{""text"":""deri dökülmesi"",""type"":""Symptom""}]"
5;23;House;karaciğer tümörü;karaciğer ultrasonu;;;hipotez;hipotez;0;nötr;karaciğer;;;Akciğerlerine doğru ilerleyen bir karaciğer tümörü olabilir. Karaciğer ultrasonu yapın. Kitle bulursanız biyopsi alın.;"[{""text"":""karaciğer tümörü"",""type"":""Disease""},{""text"":""karaciğer ultrasonu"",""type"":""Test""},{""text"":""biyopsi"",""type"":""Procedure""}]"
5;23;Foreman;atriyal fibrilasyon;;;;açıklama;teşhis;0;nötr;kalp;;;Ama biyopsi atriyal fibrilasyona girmesine neden oldu.;"[{""text"":""atriyal fibrilasyon"",""type"":""Disease""}]"
5;23;House;;;metoprolol;;tedavi;hipotez;0;nötr;kalp;;;Metoprolol ritmi düzeltebilir. Denedik, işe yaramadı.;"[{""text"":""metoprolol"",""type"":""Drug""}]"
5;23;House;;MR;;;test;hipotez;0;nötr;kalp;;;Kalbini normal ritmine döndürene kadar onu iyi bir şekilde görüntüleyemeyiz. Kalbi MR için çok düzensiz.;"[{""text"":""MR"",""type"":""Test""}]"
